Y,age35_twogrid,local_threegrid,people_threegrid,rich1_threegrid,road,internetj1500,entertainmentj1000,residentialj1000,atmj1500,hospitalj1500,non_local_twogrid,age25_threegrid
0,0.112149533,0.265822785,158,0,48.72422165,0,0,0,0,0,0.635514019,0.246835443
0,0.101694915,0.319444444,144,0,48.95240616,0,0,0,0,0,0.576271186,0.347222222
0,0.112149533,0.379084967,153,0,49.11040802,0,0,0,0,0,0.495327103,0.405228758
0,0.1301059,0.463035019,771,0,50.60816863,0,0,1,0,0,0.515885023,0.298313878
0,0.155525239,0.456692913,889,0,51.59861685,0,0,1,0,0,0.489768076,0.307086614
0,0.161498708,0.471698113,954,0,51.46980972,0,0,1,0,0,0.472868217,0.308176101
0,0.151960784,0.452777778,1080,0,50.96194168,0,0,3,0,0,0.490196078,0.314814815
0,0.169717138,0.443806399,1219,0,50.25927948,0,0,2,0,0,0.465890183,0.332239541
0,0.158918919,0.429101707,1347,0,49.03437057,0,0,6,0,0,0.507027027,0.334818114
0,0.145357686,0.425593515,1727,0,47.37126266,0,0,6,0,0,0.50456621,0.359004053
0,0.149227111,0.448388603,2141,0,45.588172,0,0,7,0,0,0.492865636,0.360112097
0,0.166273028,0.444605884,2753,0,43.7388797,0,0,9,0,0,0.483703354,0.366509263
0,0.154836032,0.464027647,3183,0,41.97253113,0,0,9,0,0,0.471564965,0.382972039
0,0.162705667,0.44557219,3941,0,40.21422699,0,0,10,0,0,0.495063985,0.378584116
0,0.165889666,0.43424692,3977,0,38.23508392,0,0,10,0,0,0.522144522,0.385717878
0,0.177189409,0.414888211,3936,0,38.20090164,0,0,7,0,0,0.562118126,0.37601626
0,0.170625495,0.379773692,4242,0,38.71872849,0,0,5,0,0,0.602137767,0.359971711
0,0.182778865,0.36079961,4102,0,38.86299255,0,0,4,0,0,0.621135029,0.337883959
0,0.189867424,0.328619182,3889,0,39.4099176,0,0,3,0,0,0.646780303,0.307276935
0,0.196377502,0.312404288,3265,0,40.32656677,0,0,1,0,0,0.637273594,0.289127106
0,0.183827223,0.305723906,2970,0,41.38644577,0,0,2,0,0,0.638874937,0.279461279
0,0.179245283,0.319333333,3000,0,41.53473785,0,0,2,0,0,0.574916759,0.247666667
0,0.184177998,0.35344492,2569,0,41.63919434,0,0,4,0,0,0.556242274,0.242896069
0,0.189988623,0.416828228,2579,0,40.95340286,0,0,5,0,0,0.488054608,0.265219077
0,0.183440754,0.483916578,2829,0,38.6896257,0,0,4,0,0,0.407040159,0.287734182
0,0.184419714,0.500186359,2683,0,38.2370433,0,0,3,0,0,0.362480127,0.297428252
0,0.197247706,0.53495805,2503,0,38.22042068,0,0,3,0,0,0.346657929,0.285657211
0,0.192907801,0.550045914,2178,0,38.10016357,0,0,3,0,0,0.363120567,0.335169881
0,0.18495935,0.55501355,1845,0,38.03275452,0,0,3,0,0,0.356707317,0.337127371
0,0.196759259,0.411027569,798,0,40.36101898,0,0,0,0,0,0.56712963,0.350877193
0,0.19239905,0.379970545,679,0,41.91273514,0,0,0,0,0,0.650831354,0.347569956
0,0.226537217,0.326500732,683,0,43.12230179,0,0,1,0,0,0.660194175,0.371888726
0,0.213032581,0.3078125,640,0,42.94197189,0,0,1,0,0,0.674185464,0.3671875
0,0.254237288,0.259259259,756,0,42.60272993,0,0,1,0,0,0.733050847,0.33994709
0,0.211267606,0.258230453,972,0,42.90758585,0,0,1,0,0,0.7,0.304526749
0,0.205223881,0.274493927,1235,0,42.9594632,0,0,1,0,0,0.685323383,0.331174089
0,0.13618677,0.356521739,345,0,52.06077438,0,0,5,0,0,0.556420233,0.342028986
0,0.201277955,0.166011788,1018,0,51.52926086,0,0,5,0,0,0.830670927,0.311394892
0,0.194237918,0.154101077,1207,0,51.13165802,0,0,4,0,0,0.833643123,0.31980116
0,0.193697868,0.169505272,1233,0,50.79862305,0,0,4,0,0,0.836886006,0.324412003
0,0.189686924,0.180094787,1266,0,50.47492874,0,0,4,0,0,0.843462247,0.342022117
0,0.193386774,0.177321157,1314,0,50.40805695,0,0,4,0,0,0.875751503,0.334855403
0,0.1,0.239382239,518,0,49.69593338,0,0,3,0,0,0.69375,0.33011583
0,0.113475177,0.304093567,342,0,49.38636475,0,0,2,0,0,0.723404255,0.32748538
0,0.161016949,0.283783784,296,0,49.58116241,0,0,0,0,0,0.805084746,0.327702703
0,0.309734513,0.169398907,183,0,52.28034729,0,0,0,0,0,0.840707965,0.284153005
0,0.125954198,0.148491879,431,0,50.82430023,0,0,0,0,0,0.828244275,0.280742459
0,0.102040816,0.160520607,461,0,50.3286557,0,0,2,0,0,0.823129252,0.264642082
0,0.048507463,0.178654292,431,0,49.31767715,0,0,2,0,0,0.820895522,0.273781903
0,0.087591241,0.171693735,431,0,49.13749313,0,0,2,0,0,0.810218978,0.257540603
0,0.165354331,0.190163934,305,0,48.74485657,0,0,2,0,0,0.748031496,0.226229508
0,0.217821782,0.22826087,184,0,48.69836792,0,0,2,0,0,0.811881188,0.288043478
0,0.234693878,0.299319728,147,0,49.03605843,0,0,0,0,0,0.806122449,0.265306122
0,0.145454545,0.351219512,205,0,49.32042709,0,0,0,0,0,0.681818182,0.229268293
0,0.140350877,0.39408867,203,0,49.63555615,0,0,0,0,0,0.596491228,0.305418719
0,0.111111111,0.427906977,215,0,49.86207891,0,0,0,0,0,0.462962963,0.325581395
0,0.116788321,0.453744493,227,0,50.05321716,0,0,0,0,0,0.496350365,0.27753304
0,0.096969697,0.451737452,259,0,50.28287109,0,0,1,0,0,0.496969697,0.301158301
0,0.118226601,0.448598131,321,0,50.85325546,0,0,1,0,0,0.472906404,0.264797508
0,0.127886323,0.430555556,648,0,52.45840047,0,0,1,0,0,0.531083481,0.322530864
0,0.131771596,0.460459184,784,0,52.76488275,0,0,1,0,0,0.489019034,0.303571429
0,0.167532468,0.452954048,914,0,52.66555878,0,0,1,0,0,0.480519481,0.311816193
0,0.175675676,0.464535465,1001,0,52.23840332,0,0,1,0,0,0.463144963,0.294705295
0,0.174013921,0.440486533,1151,0,51.62967926,0,0,3,0,0,0.484918794,0.28931364
0,0.178674352,0.429540317,1327,0,50.76302414,0,0,3,1,0,0.475504323,0.310474755
0,0.162082515,0.414078675,1449,0,49.53315735,0,0,6,0,0,0.523575639,0.310559006
0,0.140955364,0.411635565,1822,0,47.97616531,0,0,7,0,0,0.512920908,0.338090011
0,0.139503689,0.436330443,2191,0,46.25245529,0,0,7,0,0,0.505030181,0.35326335
0,0.157809111,0.435745938,2708,0,44.24138504,0,0,11,0,0,0.496746204,0.358567208
0,0.147961751,0.453297623,2987,0,42.25462402,0,0,11,0,0,0.479114243,0.37730164
0,0.151065802,0.440449438,3560,0,40.73400253,0,0,11,0,0,0.493512512,0.373876404
0,0.150617284,0.43213134,3411,0,39.16671066,0,0,11,0,0,0.510123457,0.379360891
0,0.158878505,0.412604781,3221,0,39.10736496,0,0,9,0,0,0.543613707,0.374728345
0,0.145877378,0.373385401,3329,0,39.40287704,0,0,9,0,0,0.576109937,0.361670171
0,0.163055255,0.349131122,3165,0,39.84785233,0,0,4,0,0,0.601300108,0.348815166
0,0.18784153,0.315081967,3050,0,40.4967627,0,0,1,0,0,0.656420765,0.318360656
0,0.203934426,0.297171639,2581,0,40.67934341,0,0,1,0,0,0.651147541,0.300271213
0,0.1875,0.296044746,2503,0,41.53447983,0,0,1,0,0,0.660438144,0.301238514
0,0.183206107,0.320928519,2714,0,41.92984558,0,0,2,0,0,0.591603053,0.264185704
0,0.182205972,0.35632637,2537,0,41.92330185,0,0,3,0,0,0.552102377,0.249901458
0,0.178986272,0.42172765,2651,0,41.45606659,0,0,4,0,0,0.453009504,0.263296869
0,0.16682243,0.49291393,2893,0,39.91992218,0,0,4,0,0,0.380841121,0.27756654
0,0.172155689,0.524404086,2643,0,39.08947525,0,0,4,0,0,0.331337325,0.281498297
0,0.181534623,0.5637034,2441,0,38.73267548,0,0,3,0,0,0.301933874,0.266693978
0,0.18268467,0.585941261,2077,0,38.50119904,0,0,3,0,0,0.284352661,0.310544054
0,0.16125,0.609568813,1693,0,38.38895096,0,0,3,0,0,0.2725,0.317188423
0,0.160655738,0.593645485,1196,0,39.91852737,0,0,3,0,0,0.347540984,0.322742475
0,0.185483871,0.503840246,651,0,41.65207886,0,0,1,0,0,0.439516129,0.321044547
0,0.216326531,0.431404959,605,0,43.05552963,0,0,0,0,0,0.620408163,0.314049587
0,0.227272727,0.358108108,592,0,44.22053574,0,0,0,0,0,0.602272727,0.33277027
0,0.229050279,0.327205882,544,0,43.92843464,0,0,1,0,0,0.636871508,0.327205882
0,0.254761905,0.276995305,639,0,43.65211642,0,0,1,0,0,0.673809524,0.289514867
0,0.197511664,0.266978923,854,0,43.62464096,0,0,1,0,0,0.6562986,0.270491803
0,0.19556172,0.282497441,977,0,43.53271225,0,0,2,0,0,0.649098474,0.291709314
0,0.222222222,0.274285714,175,0,52.55460266,0,0,2,0,0,0.74691358,0.28
0,0.202898551,0.322580645,217,0,52.30677719,0,0,4,0,0,0.68115942,0.285714286
0,0.220667384,0.164878049,1025,0,51.52287537,0,0,6,0,0,0.857911733,0.309268293
0,0.200736648,0.155144695,1244,0,51.14006805,0,0,5,0,0,0.85359116,0.313504823
0,0.19657349,0.17509434,1325,0,50.82293884,0,0,4,0,0,0.8503156,0.31245283
0,0.184508268,0.182678311,1374,0,50.51494659,0,0,4,0,0,0.846823325,0.327510917
0,0.176520994,0.187975121,1447,0,50.46376602,0,0,4,0,0,0.837189374,0.315825847
0,0.109473684,0.181354698,1373,0,50.19746887,0,0,4,0,0,0.730526316,0.30589949
0,0.093189964,0.286944046,697,0,49.77892349,0,0,4,0,0,0.637992832,0.302725968
0,0.086956522,0.356275304,494,0,50.01606018,0,0,2,0,0,0.617391304,0.299595142
0,0.152941176,0.359897172,389,0,51.90788742,0,0,0,0,0,0.652941176,0.30848329
0,0.23364486,0.356495468,331,0,52.55917053,0,0,0,0,0,0.738317757,0.290030211
0,0.205673759,0.29218107,243,0,52.62367828,0,0,0,0,0,0.687943262,0.366255144
0,0.145748988,0.238636364,352,0,52.23548859,0,0,0,0,0,0.809716599,0.352272727
0,0.098143236,0.190376569,478,0,51.10916855,0,0,2,0,0,0.838196286,0.313807531
0,0.083743842,0.201941748,515,0,50.79780731,0,0,2,0,0,0.849753695,0.299029126
0,0.053050398,0.215481172,478,0,49.55342987,0,0,2,0,0,0.848806366,0.292887029
0,0.068273092,0.195227766,461,0,48.79860748,0,0,2,0,0,0.835341365,0.253796095
0,0.128440367,0.211940299,335,0,48.91487808,0,0,2,0,0,0.80733945,0.235820896
0,0.285714286,0.291925466,161,0,49.5779538,0,0,2,0,0,0.761904762,0.285714286
0,0.234567901,0.33030303,330,0,50.07304062,0,0,0,0,0,0.50617284,0.275757576
0,0.24516129,0.346153846,338,0,50.33222076,0,0,0,0,0,0.432258065,0.281065089
0,0.223529412,0.377581121,339,0,50.60814637,0,0,1,0,0,0.458823529,0.235988201
0,0.141176471,0.392033543,477,0,53.01812338,0,0,1,0,0,0.623529412,0.236897275
0,0.157635468,0.424375918,681,0,53.64471139,0,0,1,0,0,0.610837438,0.311306902
0,0.133561644,0.444839858,843,0,53.49167633,0,0,1,2,0,0.510273973,0.290628707
0,0.200514139,0.430150754,995,0,53.22731613,1,0,1,3,1,0.5218509,0.293467337
0,0.217021277,0.436594203,1104,0,52.82044327,1,0,1,4,2,0.478723404,0.280797101
0,0.215652174,0.416600791,1265,0,52.18271988,1,0,3,7,2,0.506086957,0.264031621
0,0.193850267,0.404663923,1458,0,51.25439331,1,0,3,13,2,0.53342246,0.288065844
0,0.175168431,0.39245283,1590,0,50.01229446,1,0,6,13,2,0.558229066,0.281132075
0,0.140053524,0.396093326,1843,0,48.51230972,1,0,7,13,2,0.538804639,0.308735757
0,0.130469372,0.414909269,2039,0,46.85489883,1,0,9,11,2,0.529037391,0.326140265
0,0.152230971,0.414314928,2445,0,44.7948584,0,0,9,10,1,0.50328084,0.336196319
0,0.142857143,0.433590734,2590,0,42.26810043,0,0,9,10,0,0.471362739,0.359459459
0,0.154833837,0.42450914,2954,0,40.9196489,0,0,11,6,0,0.445619335,0.357481381
0,0.162660256,0.422566372,2712,0,40.09370529,0,0,11,2,0,0.452724359,0.363938053
0,0.168198529,0.403128761,2493,0,40.12365677,0,0,9,0,0,0.478860294,0.358202968
0,0.138601036,0.374563784,2579,0,40.35306244,0,0,9,0,0,0.510362694,0.336952307
0,0.183238636,0.354603854,2335,0,40.87881821,0,0,4,0,0,0.546875,0.329336188
0,0.197674419,0.314053321,2213,0,41.55179947,0,0,1,0,0,0.664244186,0.30366019
0,0.233100233,0.305279665,1913,0,42.06820862,0,0,1,0,0,0.655011655,0.286461056
0,0.208456244,0.295193312,1914,0,42.64445663,0,0,1,0,0,0.659783677,0.29414838
0,0.188353702,0.331718062,2270,0,42.89340942,0,0,2,0,0,0.554277498,0.249339207
0,0.181155015,0.365384615,2288,0,42.5825705,0,0,4,0,0,0.531306991,0.248688811
0,0.18071066,0.429906542,2568,0,41.84113892,0,0,4,0,0,0.439593909,0.259345794
0,0.159206276,0.499131643,2879,0,40.74240662,0,0,4,0,0,0.366866636,0.266411949
0,0.165178571,0.52519084,2620,0,39.89767288,0,0,4,0,0,0.31547619,0.267557252
0,0.174794174,0.567814185,2411,0,39.38562119,0,0,3,0,0,0.291323623,0.255080879
0,0.174643157,0.603310198,1873,0,39.4688855,0,0,3,0,0,0.249370277,0.294180459
0,0.153739612,0.647342995,1449,0,39.87887619,0,0,3,0,0,0.217451524,0.301587302
0,0.191275168,0.650371945,941,0,41.75011322,0,0,3,0,0,0.281879195,0.295430393
0,0.211864407,0.515873016,378,0,43.95313538,0,0,0,0,0,0.555084746,0.272486772
0,0.190871369,0.388268156,358,0,45.20277596,0,0,0,0,0,0.547717842,0.287709497
0,0.201612903,0.349785408,466,0,45.0303226,0,0,1,0,0,0.60483871,0.313304721
0,0.228136882,0.30794702,604,0,44.58980331,0,0,1,0,0,0.669201521,0.309602649
0,0.183006536,0.2899106,783,0,44.02720444,0,0,1,0,0,0.644880174,0.302681992
0,0.176015474,0.30359086,919,0,43.53461533,0,0,2,0,0,0.624758221,0.309031556
0,0.292035398,0.291970803,137,0,52.7446315,0,0,2,0,0,0.778761062,0.328467153
0,0.218181818,0.268817204,186,0,52.51552795,0,0,2,0,0,0.751515152,0.295698925
0,0.215469613,0.306666667,225,0,52.27856033,0,0,4,0,0,0.723756906,0.288888889
0,0.220072551,0.144897959,980,0,51.51665588,0,0,6,0,0,0.896009674,0.298979592
0,0.192307692,0.148392415,1213,0,51.14739014,0,0,6,0,0,0.878698225,0.301731245
0,0.19047619,0.173484848,1320,0,50.8448143,0,0,5,0,0,0.866300366,0.298484848
0,0.177172061,0.183108588,1409,0,50.55122208,0,0,4,0,0,0.853492334,0.317246274
0,0.174363057,0.188654354,1516,0,50.514319,0,0,4,0,0,0.823248408,0.30408971
0,0.126365055,0.196194226,1524,0,50.27466476,0,0,4,0,0,0.68798752,0.306430446
0,0.126436782,0.313901345,892,0,50.46079086,0,0,4,0,0,0.609195402,0.315022422
0,0.152941176,0.376760563,568,0,52.87805771,0,0,0,0,0,0.560784314,0.350352113
0,0.165775401,0.386317907,497,0,52.89899063,0,0,0,0,0,0.631016043,0.317907445
0,0.207100592,0.388206388,407,0,52.83605118,0,0,0,0,0,0.715976331,0.358722359
0,0.175824176,0.359042553,376,0,52.82994461,0,0,0,0,0,0.664835165,0.367021277
0,0.133561644,0.262557078,438,0,52.01113052,0,0,0,0,0,0.767123288,0.335616438
0,0.09009009,0.207119741,618,0,51.24869919,0,0,2,0,0,0.810810811,0.281553398
0,0.067567568,0.193877551,588,0,50.64018997,0,0,2,0,0,0.804054054,0.287414966
0,0.063882064,0.2,535,0,48.83580322,0,0,2,0,0,0.820638821,0.293457944
0,0.34939759,0.23943662,213,0,49.62602554,0,0,2,0,0,0.746987952,0.356807512
0,0.319148936,0.277511962,209,0,49.87104172,0,0,2,0,0,0.70212766,0.325358852
0,0.235714286,0.341356674,457,0,50.60136414,0,0,0,0,0,0.625,0.277899344
0,0.181229773,0.358974359,468,0,53.34246432,0,0,1,0,0,0.637540453,0.262820513
0,0.169082126,0.352059925,534,0,54.17151978,0,0,1,1,0,0.618357488,0.222846442
0,0.167381974,0.34939759,415,0,54.09686203,0,0,1,3,0,0.626609442,0.272289157
0,0.145348837,0.367924528,530,0,53.98194077,1,0,1,3,1,0.549418605,0.249056604
0,0.175644028,0.352855051,683,0,53.77861874,1,1,1,5,2,0.543325527,0.247437775
0,0.188492063,0.365291262,824,0,53.42307164,1,1,2,7,2,0.511904762,0.226941748
0,0.196825397,0.339191564,1138,0,52.78565451,1,1,3,13,2,0.536507937,0.204745167
0,0.185935638,0.347826087,1403,0,51.74610336,1,0,4,13,2,0.557806913,0.237348539
0,0.175458716,0.346217559,1811,0,50.38034958,1,0,4,13,2,0.581422018,0.246824959
0,0.138378378,0.342929293,1980,0,48.87442657,1,0,6,13,2,0.574054054,0.261616162
0,0.126315789,0.365636704,2136,0,47.24029297,1,0,9,13,2,0.553110048,0.286048689
0,0.13147083,0.379762392,2441,0,45.45475449,1,0,9,11,2,0.502054232,0.2998771
0,0.119090909,0.413852074,2339,0,43.01448074,0,0,9,10,2,0.462727273,0.334758444
0,0.129357798,0.421196894,2189,0,41.14277237,0,0,9,10,0,0.434862385,0.335769758
0,0.152131783,0.43574514,1852,0,40.9818985,0,0,9,6,0,0.438953488,0.343952484
0,0.167664671,0.439269981,1589,0,41.15850891,0,0,7,2,0,0.450299401,0.351164254
0,0.13926499,0.415508413,1367,0,41.36561844,0,0,6,0,0,0.510638298,0.329188003
0,0.18609407,0.382022472,1068,0,41.61269363,0,0,4,0,0,0.54396728,0.323970037
0,0.256120527,0.301382488,1085,0,43.22119659,0,0,1,0,0,0.63653484,0.28202765
0,0.210227273,0.280133001,1203,0,43.92603622,0,0,1,0,0,0.670454545,0.294264339
0,0.182586644,0.341040462,1730,0,44.18320663,0,0,2,0,0,0.513947591,0.231213873
0,0.186865267,0.380975374,2071,0,43.77084274,0,0,4,0,0,0.496276236,0.238049252
0,0.179220779,0.441320293,2454,0,42.73487823,0,0,4,0,0,0.436883117,0.252648737
0,0.161458333,0.503002473,2831,0,41.62606369,0,0,4,0,0,0.380208333,0.262098199
0,0.163867684,0.529344074,2607,0,40.69115646,0,0,4,0,0,0.329770992,0.261986958
0,0.176351351,0.571846282,2394,0,40.04664413,0,0,3,0,0,0.318918919,0.25229741
0,0.165461121,0.608480176,1816,0,39.97784088,0,0,3,0,0,0.279385172,0.297356828
0,0.139802632,0.648997135,1396,0,41.82192764,0,0,3,0,0,0.241776316,0.308022923
0,0.172284644,0.656353591,905,0,43.27256927,0,0,3,0,0,0.329588015,0.310497238
0,0.212962963,0.648648649,370,0,43.6806778,0,0,2,0,0,0.421296296,0.310810811
0,0.195,0.545180723,332,0,45.65167877,0,0,0,0,0,0.525,0.298192771
0,0.144385027,0.434504792,313,0,46.27396647,0,0,0,0,0,0.50802139,0.293929712
0,0.154228856,0.408284024,338,0,46.20197266,0,0,0,0,0,0.547263682,0.301775148
0,0.126582278,0.351598174,438,0,45.56481766,0,0,1,0,0,0.561181435,0.301369863
0,0.135555556,0.318051576,698,0,43.66745941,0,0,2,0,0,0.555555556,0.276504298
0,0.28125,0.375,160,0,52.69911133,0,0,2,0,0,0.734375,0.34375
0,0.266666667,0.307317073,205,0,52.4792247,0,0,2,0,0,0.77037037,0.282926829
0,0.258278146,0.312217195,221,0,52.25226807,0,0,4,0,0,0.754966887,0.262443439
0,0.24137931,0.303846154,260,0,52.01068497,0,0,6,0,0,0.765517241,0.269230769
0,0.241935484,0.124860647,897,0,51.51058273,0,0,6,0,0,0.870967742,0.289855072
0,0.198830409,0.127224199,1124,0,51.15374878,0,0,6,0,0,0.846491228,0.298932384
0,0.186732187,0.16108453,1254,0,50.8645253,0,0,6,0,0,0.803439803,0.29585327
0,0.168789809,0.17403709,1402,0,50.58415695,0,0,4,1,1,0.788747346,0.309557775
0,0.170520231,0.190903267,1561,0,50.56882523,0,0,4,1,1,0.76300578,0.295964126
0,0.132894737,0.201655825,1691,0,50.8740184,0,0,5,1,1,0.663157895,0.303962153
0,0.120603015,0.305025997,1154,0,52.64729553,0,0,5,1,1,0.582914573,0.306759099
0,0.113590264,0.345812808,1015,0,53.17884872,0,0,2,1,1,0.565922921,0.312315271
0,0.15625,0.361486486,888,0,52.91163574,0,0,4,1,1,0.54375,0.31981982
0,0.174061433,0.354219949,782,0,52.89892807,0,0,4,1,0,0.583617747,0.342710997
0,0.152416357,0.368035191,682,0,53.03728348,0,0,4,0,0,0.620817844,0.347507331
0,0.131506849,0.304913295,692,0,52.33572571,0,0,4,0,0,0.720547945,0.326589595
0,0.095890411,0.266233766,770,0,51.84168839,0,0,3,0,0,0.755381605,0.302597403
0,0.075,0.258023107,779,0,51.2311557,0,0,2,0,0,0.786538462,0.299101412
0,0.065759637,0.206293706,572,0,48.74856033,0,0,2,0,0,0.802721088,0.297202797
0,0.060702875,0.175942549,557,0,48.95872498,0,0,2,0,0,0.795527157,0.258527828
0,0.092436975,0.203389831,295,0,49.43056885,0,0,2,0,0,0.68907563,0.281355932
0,0.211678832,0.213592233,309,0,49.76672379,0,0,2,0,0,0.737226277,0.291262136
0,0.242424242,0.238390093,323,0,50.07248337,0,0,2,0,0,0.745454545,0.287925697
0,0.246153846,0.293436293,518,0,51.30650299,0,0,0,0,0,0.658461538,0.272200772
0,0.237288136,0.339449541,545,0,53.07143051,0,0,0,0,0,0.63559322,0.286238532
0,0.215686275,0.335701599,563,0,54.23703865,0,0,0,0,0,0.630252101,0.284191829
0,0.191489362,0.352733686,567,0,54.49595405,0,0,1,0,0,0.607902736,0.282186949
0,0.175977654,0.357142857,560,0,54.47772171,0,0,1,0,0,0.620111732,0.285714286
0,0.167910448,0.340694006,634,0,54.44121674,0,0,1,2,0,0.611940299,0.244479495
0,0.194852941,0.32421875,512,0,54.39302582,1,1,1,3,1,0.639705882,0.26953125
0,0.158774373,0.274550484,1446,0,54.3259166,1,2,2,4,2,0.596100279,0.241355463
0,0.182590234,0.269575613,1673,0,54.2195723,1,3,2,7,2,0.615711253,0.236700538
0,0.204667864,0.273584906,1908,0,54.0059845,1,3,2,13,2,0.597845601,0.227987421
0,0.199494949,0.248938751,3298,0,53.50294006,1,3,4,13,2,0.631313131,0.234990904
0,0.180582524,0.260761589,3624,0,52.50448532,1,3,5,13,2,0.622330097,0.24089404
0,0.175925926,0.261867089,3792,0,51.06335567,1,3,7,13,2,0.633333333,0.24314346
0,0.139830508,0.272288381,3107,0,49.46040154,1,1,8,13,2,0.630508475,0.249436756
0,0.118501529,0.294414642,3169,0,47.79618278,1,0,11,13,2,0.602446483,0.265067845
0,0.120318725,0.316828676,3292,0,46.11181509,1,0,11,13,2,0.54501992,0.27673147
0,0.109274564,0.404929577,1988,0,44.39496231,1,0,9,11,2,0.512396694,0.307344064
0,0.118102614,0.421580189,1696,0,42.2567662,0,0,9,10,1,0.473378509,0.318985849
0,0.151412429,0.431686979,1559,0,41.91757446,0,0,7,10,0,0.438418079,0.319435536
0,0.175193798,0.441950464,1292,0,42.18824051,0,0,7,6,0,0.43255814,0.339009288
0,0.129716981,0.416748768,1015,0,42.5296199,0,0,3,2,0,0.476415094,0.328078818
0,0.181034483,0.343957503,753,0,42.74511261,0,0,4,0,0,0.520114943,0.328021248
0,0.232472325,0.289393939,660,0,43.15453323,0,0,2,0,0,0.642066421,0.286363636
0,0.273972603,0.292517007,735,0,44.02023392,0,0,1,0,0,0.609589041,0.299319728
0,0.211031175,0.271889401,868,0,44.75415482,0,0,1,0,0,0.623501199,0.316820276
0,0.181948424,0.346582985,1434,0,44.66665756,0,0,2,0,1,0.517191977,0.228730823
0,0.183693517,0.394204483,1829,0,44.21420166,0,0,4,0,1,0.489194499,0.232367414
0,0.177654407,0.457566233,2227,0,43.09198792,0,0,4,0,1,0.430950729,0.247867086
0,0.156885532,0.49771167,2622,0,41.97947021,0,0,4,0,1,0.40151075,0.257437071
0,0.162591687,0.508896797,2529,0,41.13449005,0,0,3,0,1,0.36797066,0.253459866
0,0.169150522,0.544987147,2334,0,40.52321182,0,0,3,0,1,0.35171386,0.243787489
0,0.160120846,0.576,1750,0,41.0578627,0,0,3,0,0,0.318227593,0.290857143
0,0.136612022,0.600907029,1323,0,43.0063179,0,0,3,0,0,0.306010929,0.306878307
0,0.174887892,0.581176471,850,0,43.95921143,0,0,3,0,0,0.32735426,0.302352941
0,0.187878788,0.516372796,397,0,45.3703319,0,0,2,0,0,0.418181818,0.309823678
0,0.177142857,0.510273973,292,0,46.94667717,0,0,0,0,0,0.497142857,0.328767123
0,0.156069364,0.427509294,269,0,47.38382065,0,0,0,0,0,0.50867052,0.301115242
0,0.166666667,0.41697417,271,0,47.51579941,0,0,0,0,0,0.532258065,0.295202952
0,0.103603604,0.407624633,341,0,47.04921906,0,0,0,0,0,0.54954955,0.31085044
0,0.137724551,0.405839416,685,0,44.28028839,0,0,1,0,0,0.550898204,0.261313869
0,0,1,147,0,53.25351578,0,0,0,0,0,0,0
0,1,1,147,0,53.07135361,0,0,2,0,0,0,0
0,0.161616162,0,147,0,52.86069229,0,0,2,0,0,0.484848485,0
0,0.140127389,0.143225806,775,0,51.15925385,0,0,6,0,0,0.770700637,0.250322581
0,0.14628821,0.198019802,909,0,50.88232773,0,0,6,1,1,0.713973799,0.255225523
0,0.135725429,0.221927498,1131,0,50.62272919,0,0,5,1,1,0.71450858,0.278514589
0,0.151282051,0.252075472,1325,0,51.1005423,0,0,8,1,1,0.684615385,0.271698113
0,0.142380423,0.27297116,1491,0,53.02408325,0,0,10,1,1,0.67185762,0.279007378
0,0.134453782,0.337642586,1315,0,53.54469421,0,0,12,1,1,0.614645858,0.301901141
0,0.120261438,0.379857256,1261,0,53.18610962,0,0,11,1,1,0.609150327,0.301348136
0,0.13771518,0.460596379,1878,0,53.1037677,0,0,11,1,1,0.591549296,0.310436635
0,0.156534954,0.495550162,2472,0,53.00821075,0,0,10,1,1,0.588145897,0.322815534
0,0.165784832,0.495733788,2344,0,53.07468674,0,0,9,1,1,0.571428571,0.326365188
0,0.169456067,0.501573034,2225,0,52.987211,0,0,9,1,0,0.587866109,0.328089888
0,0.16988417,0.489507299,2192,0,52.45699982,0,0,6,0,0,0.664092664,0.326642336
0,0.124605678,0.47082768,2211,0,52.23220123,0,0,8,0,0,0.694006309,0.322478517
0,0.078629032,0.396772024,1487,0,50.99656204,0,0,2,0,0,0.756048387,0.320107599
0,0.071428571,0.238439306,692,0,49.06147644,0,0,2,0,0,0.772321429,0.26734104
0,0.084337349,0.225856698,642,0,49.1511792,0,0,2,0,0,0.787951807,0.280373832
0,0.078787879,0.193343899,631,0,49.47818039,0,0,2,0,0,0.781818182,0.261489699
0,0.112359551,0.203846154,520,0,50.03485977,0,0,2,0,0,0.758426966,0.263461538
0,0.22406639,0.230179028,391,0,52.65185577,0,0,2,0,0,0.788381743,0.273657289
0,0.25,0.237864078,412,0,53.36466934,0,0,2,0,0,0.782608696,0.300970874
0,0.25,0.303508772,570,0,53.80637939,0,0,0,0,0,0.688118812,0.284210526
0,0.233333333,0.341337907,583,0,54.37027414,0,0,0,0,0,0.673333333,0.279588336
0,0.192771084,0.286189684,601,0,54.37915161,1,2,2,3,1,0.662650602,0.24625624
0,0.168684423,0.249433107,1764,0,54.39085159,1,2,2,7,2,0.702179177,0.219954649
0,0.160603981,0.248168051,2047,0,54.40967072,1,3,2,9,2,0.718599863,0.212506106
0,0.171836228,0.252203105,2383,0,54.42237076,1,3,3,13,2,0.714640199,0.215694503
